PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;1;28079004_1_38;2021;01;13;00003;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00003;V;00004;V;00004;V;00005;V;00009;V;00011;V;00011;V;00010;V;00009;V;00008;V;00009;V;00008;V;00007;V;00006;V;00005;V
28;079;4;1;28079004_1_38;2021;01;14;00004;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00004;V;00004;V;00005;V;00008;V;00012;V;00015;V;00015;V;00013;V;00012;V;00012;V;00012;V;00012;V;00012;V;00010;V;00009;V
28;079;4;1;28079004_1_38;2021;01;15;00008;V;00006;V;00005;V;00005;V;00004;V;00004;V;00003;V;00004;V;00004;V;00006;V;00007;V;00006;V;00006;V;00008;V;00011;V;00013;V;00013;V;00012;V;00011;V;00009;V;00011;V;00010;V;00009;V;00008;V
28;079;4;1;28079004_1_38;2021;01;16;00006;V;00005;V;00005;V;00004;V;00004;V;00003;V;00003;V;00003;V;00004;V;00004;V;00005;V;00006;V;00009;V;00013;V;00018;V;00016;V;00015;V;00014;V;00014;V;00014;V;00014;V;00012;V;00010;V;00008;V
28;079;4;1;28079004_1_38;2021;01;17;00007;V;00006;V;00006;V;00005;V;00005;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00005;V;00009;V;00010;V;00012;V;00013;V;00013;V;00012;V;00012;V;00011;V;00011;V;00009;V;00008;V;00006;V
28;079;4;1;28079004_1_38;2021;01;18;00006;V;00005;V;00005;V;00004;V;00004;V;00004;V;00004;V;00005;V;00006;V;00008;V;00010;V;00009;V;00010;V;00014;V;00015;V;00015;V;00015;V;00014;V;00015;V;00016;V;00015;V;00012;V;00009;V;00008;V
28;079;4;1;28079004_1_38;2021;01;19;00007;V;00006;V;00005;V;00005;V;00004;V;00004;V;00006;V;00006;V;00009;V;00009;V;00008;V;00008;V;00010;V;00010;V;00012;V;00013;V;00013;V;00013;V;00011;V;00010;V;00010;V;00012;V;00010;V;00008;V
28;079;4;1;28079004_1_38;2021;01;20;00007;V;00006;V;00006;V;00005;V;00006;V;00005;V;00006;V;00007;V;00007;V;00007;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;1;28079004_1_38;2021;01;22;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00001;N;00003;N;00005;N;00005;N;00007;N;00008;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;1;28079004_1_38;2021;01;23;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00001;N;00001;N;00002;N;00004;N;00005;N;00005;N;00005;N;00006;N;00005;N;00005;N;00000;N;00000;N;00000;N;00000;N
28;079;4;1;28079004_1_38;2021;01;25;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00001;N;00002;N;00002;N;00003;N;00001;N;00002;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;1;28079004_1_38;2021;01;26;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00001;N;00004;N;00000;N;00001;N;00005;N;00003;N;00006;N;00000;N;00000;N;00000;N;00000;N;00001;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;1;28079004_1_38;2021;01;27;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00001;N;00004;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;6;28079004_6_48;2021;01;01;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V
28;079;4;6;28079004_6_48;2021;01;02;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.5;V;000.9;V;000.5;V;000.5;V
28;079;4;6;28079004_6_48;2021;01;03;000.7;V;000.5;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;000.4;V;000.3;V;000.3;V
28;079;4;6;28079004_6_48;2021;01;04;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.4;V;000.3;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.5;V;000.6;V;000.4;V;000.3;V
28;079;4;6;28079004_6_48;2021;01;05;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;001.3;V;001.2;V;000.9;V;000.6;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;003.2;N;000.9;V;000.5;V;000.4;V
28;079;4;6;28079004_6_48;2021;01;06;000.4;V;000.4;V;000.4;V;000.3;V;000.4;V;000.3;V;000.4;V;000.8;V;000.9;V;000.7;V;001.4;V;000.6;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.8;V;000.6;V;000.3;V;000.3;V
28;079;4;6;28079004_6_48;2021;01;07;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V
28;079;4;6;28079004_6_48;2021;01;08;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;N;00000;N;00000;N;00000;N
28;079;4;6;28079004_6_48;2021;01;11;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;000.6;N;000.6;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.7;V;000.5;V;000.4;V;000.4;V
28;079;4;6;28079004_6_48;2021;01;12;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.5;V;000.6;V;000.5;V;000.6;V;000.7;V;000.5;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.5;V;000.7;V;001.5;V;001.7;V;000.6;V;000.5;V
28;079;4;6;28079004_6_48;2021;01;13;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.6;V;000.5;V;001.4;V;001.0;V;001.3;V;001.2;V;000.9;V;001.0;V;000.8;V;000.8;V;000.6;V;000.6;V;000.6;V;000.6;V;001.0;V;000.9;N;000.8;N;000.7;V;000.7;V
28;079;4;6;28079004_6_48;2021;01;14;000.6;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;001.2;V;001.3;V;001.5;V;001.2;V;001.0;V;001.3;V;001.0;V;000.8;V;000.8;V;000.7;V;000.7;V;000.9;V;001.4;V;001.8;V;001.5;V;001.1;V;001.0;V
28;079;4;6;28079004_6_48;2021;01;15;000.8;V;000.8;V;000.7;V;000.7;V;000.6;V;000.6;V;000.6;V;001.2;V;001.3;V;001.5;V;001.4;V;001.0;V;000.6;V;000.6;V;000.6;V;000.6;V;000.6;V;000.7;V;000.7;V;000.7;V;001.8;V;001.4;V;000.8;V;000.8;V
28;079;4;6;28079004_6_48;2021;01;16;000.6;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.7;V;001.1;V;000.9;V;000.9;V;000.9;V;000.9;V;001.1;V;001.1;V;001.1;V;000.9;V;000.7;V;000.8;V;001.0;V;001.2;V;001.9;V;001.2;V;001.0;V;000.9;V
28;079;4;6;28079004_6_48;2021;01;17;000.8;V;000.8;V;000.9;V;000.9;V;000.8;V;000.7;V;000.8;V;000.9;V;001.7;V;001.1;V;001.1;V;001.3;V;000.9;V;000.7;V;000.6;V;000.6;V;000.5;V;000.6;V;000.6;V;001.2;V;001.3;V;001.0;V;000.8;V;000.7;V
28;079;4;6;28079004_6_48;2021;01;18;000.6;V;000.6;V;000.6;V;000.6;V;000.5;V;000.5;V;000.7;V;001.1;V;001.7;V;001.6;V;001.6;V;001.7;V;001.1;V;000.8;V;000.5;V;000.3;V;000.4;V;000.4;V;000.8;V;001.0;V;001.2;V;001.8;V;000.6;V;000.5;V
28;079;4;6;28079004_6_48;2021;01;19;000.5;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.5;V;001.0;V;001.1;V;000.9;V;001.1;V;001.2;V;000.8;V;000.4;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.8;V;001.4;V;000.7;V;000.6;V
28;079;4;6;28079004_6_48;2021;01;20;000.5;V;000.5;V;000.5;V;000.5;V;000.6;V;000.5;V;000.5;V;000.5;V;000.4;V;000.4;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;6;28079004_6_48;2021;01;22;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;000.4;N;000.4;N;000.3;N;000.5;N;000.3;N;000.3;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;6;28079004_6_48;2021;01;23;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;000.4;N;000.4;N;000.3;N;000.2;N;000.2;N;000.2;N;000.2;N;000.2;N;000.2;N;000.2;N;00000;N;00000;N;00000;N;00000;N
28;079;4;6;28079004_6_48;2021;01;25;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;000.3;N;000.5;N;000.4;N;000.5;N;000.1;N;000.3;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;6;28079004_6_48;2021;01;26;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;001.2;N;001.0;N;00000;N;000.3;N;000.9;N;000.5;N;000.5;N;00000;N;00000;N;00000;N;00000;N;000.1;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;6;28079004_6_48;2021;01;27;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;000.7;N;001.4;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;7;28079004_7_8;2021;01;01;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00002;V;00002;V;00001;V;00001;V;00002;V;00001;V
28;079;4;7;28079004_7_8;2021;01;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00003;V;00005;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00002;V;00002;V;00015;V;00010;V;00010;V;00019;V;00018;V
28;079;4;7;28079004_7_8;2021;01;03;00046;V;00033;V;00018;V;00028;V;00031;V;00017;V;00012;V;00012;V;00003;V;00004;V;00007;V;00004;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00002;V;00002;V;00001;V
28;079;4;7;28079004_7_8;2021;01;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00007;V;00023;V;00041;V;00014;V;00009;V;00009;V;00009;V;00004;V;00014;V;00016;V;00022;V;00006;V;00006;V;00007;V;00010;V;00008;V;00002;V
28;079;4;7;28079004_7_8;2021;01;05;00006;V;00026;V;00026;V;00016;V;00010;V;00004;V;00007;V;00022;V;00158;V;00130;V;00137;V;00112;V;00065;V;00057;V;00017;V;00025;V;00027;V;00010;V;00004;V;00025;V;00095;V;00101;V;00047;V;00038;V
28;079;4;7;28079004_7_8;2021;01;06;00019;V;00017;V;00012;V;00009;V;00010;V;00004;V;00007;V;00012;V;00017;V;00028;V;00042;V;00033;V;00010;V;00008;V;00005;V;00003;V;00002;V;00001;V;00002;V;00004;V;00048;V;00017;V;00002;V;00002;V
28;079;4;7;28079004_7_8;2021;01;07;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00010;V;00019;V;00015;V;00020;V;00044;V;00031;V;00053;V;00020;V;00027;V;00012;V;00006;V;00007;V;00007;V;00006;V;00005;V;00003;V;00002;V
28;079;4;7;28079004_7_8;2021;01;08;00002;V;00001;V;00002;V;00001;V;00001;V;00002;V;00002;V;00009;V;00066;V;00011;V;00011;V;00010;V;00012;V;00016;V;00011;V;00007;V;00005;V;00004;V;00003;V;00003;V;00003;N;00000;N;00000;N;00000;N
28;079;4;7;28079004_7_8;2021;01;11;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00018;N;00016;V;00009;V;00015;V;00017;V;00013;V;00007;V;00003;V;00004;V;00010;V;00011;V;00007;V;00003;V
28;079;4;7;28079004_7_8;2021;01;12;00005;V;00005;V;00003;V;00003;V;00003;V;00003;V;00006;V;00012;V;00022;V;00028;V;00044;V;00042;V;00044;V;00037;V;00035;V;00028;V;00024;V;00018;V;00016;V;00027;V;00052;V;00058;V;00034;V;00020;V
28;079;4;7;28079004_7_8;2021;01;13;00020;V;00018;V;00016;V;00016;V;00016;V;00013;V;00015;V;00030;V;00038;V;00070;V;00091;V;00062;V;00057;V;00076;V;00101;V;00070;V;00051;V;00041;V;00044;V;00070;V;00084;V;00085;V;00063;V;00043;V
28;079;4;7;28079004_7_8;2021;01;14;00026;V;00022;V;00025;V;00025;V;00013;V;00012;V;00018;V;00031;V;00056;V;00090;V;00084;V;00088;V;00098;V;00120;V;00124;V;00108;V;00088;V;00082;V;00093;V;00119;V;00157;V;00165;V;00165;V;00138;V
28;079;4;7;28079004_7_8;2021;01;15;00099;V;00072;V;00053;V;00049;V;00039;V;00040;V;00037;V;00055;V;00076;V;00121;V;00148;V;00094;V;00064;V;00063;V;00065;V;00077;V;00089;V;00082;V;00066;V;00047;V;00115;V;00104;V;00113;V;00097;V
28;079;4;7;28079004_7_8;2021;01;16;00052;V;00037;V;00034;V;00021;V;00024;V;00024;V;00022;V;00031;V;00051;V;00056;V;00072;V;00069;V;00092;V;00090;V;00111;V;00086;V;00056;V;00065;V;00100;V;00145;V;00165;V;00156;V;00118;V;00093;V
28;079;4;7;28079004_7_8;2021;01;17;00070;V;00060;V;00057;V;00050;V;00044;V;00035;V;00035;V;00035;V;00049;V;00051;V;00053;V;00047;V;00066;V;00055;V;00041;V;00030;V;00018;V;00014;V;00022;V;00050;V;00087;V;00083;V;00069;V;00037;V
28;079;4;7;28079004_7_8;2021;01;18;00036;V;00032;V;00023;V;00020;V;00014;V;00015;V;00027;V;00053;V;00096;V;00150;V;00179;V;00141;V;00117;V;00118;V;00051;V;00022;V;00033;V;00031;V;00102;V;00170;V;00174;V;00135;V;00076;V;00051;V
28;079;4;7;28079004_7_8;2021;01;19;00039;V;00036;V;00030;V;00024;V;00018;V;00018;V;00077;V;00080;V;00152;V;00152;V;00140;V;00128;V;00119;V;00049;V;00025;V;00022;V;00027;V;00036;V;00023;V;00009;V;00051;V;00130;V;00098;V;00062;V
28;079;4;7;28079004_7_8;2021;01;20;00040;V;00029;V;00031;V;00029;V;00039;V;00030;V;00032;V;00058;V;00043;V;00031;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;7;28079004_7_8;2021;01;22;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00005;N;00012;N;00014;N;00290;N;00005;N;00046;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;7;28079004_7_8;2021;01;23;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;01590;N;00008;N;00006;N;00007;N;00003;N;00003;N;00002;N;00002;N;00002;N;00002;N;00000;N;00000;N;00000;N;00000;N
28;079;4;7;28079004_7_8;2021;01;25;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00980;N;00015;N;01214;N;01498;N;08919;N;01392;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;7;28079004_7_8;2021;01;26;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;04655;N;00073;N;00000;N;01094;N;00054;N;01755;N;00030;N;00000;N;00000;N;00000;N;00000;N;02999;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;7;28079004_7_8;2021;01;27;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;03059;N;00108;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;8;28079004_8_8;2021;01;01;00010;V;00016;V;00007;V;00005;V;00006;V;00008;V;00014;V;00021;V;00013;V;00013;V;00007;V;00006;V;00004;V;00005;V;00006;V;00005;V;00006;V;00008;V;00014;V;00018;V;00009;V;00008;V;00013;V;00013;V
28;079;4;8;28079004_8_8;2021;01;02;00009;V;00007;V;00007;V;00005;V;00005;V;00004;V;00005;V;00010;V;00012;V;00020;V;00018;V;00011;V;00012;V;00014;V;00018;V;00019;V;00020;V;00023;V;00025;V;00060;V;00062;V;00064;V;00061;V;00062;V
28;079;4;8;28079004_8_8;2021;01;03;00070;V;00070;V;00060;V;00055;V;00044;V;00038;V;00037;V;00036;V;00019;V;00021;V;00022;V;00013;V;00008;V;00008;V;00008;V;00008;V;00009;V;00017;V;00025;V;00033;V;00037;V;00033;V;00023;V;00016;V
28;079;4;8;28079004_8_8;2021;01;04;00014;V;00013;V;00010;V;00006;V;00006;V;00008;V;00011;V;00035;V;00048;V;00058;V;00035;V;00019;V;00018;V;00022;V;00014;V;00028;V;00026;V;00039;V;00040;V;00055;V;00054;V;00057;V;00057;V;00029;V
28;079;4;8;28079004_8_8;2021;01;05;00030;V;00053;V;00050;V;00040;V;00036;V;00029;V;00027;V;00037;V;00068;V;00060;V;00066;V;00076;V;00065;V;00062;V;00041;V;00046;V;00055;V;00049;V;00049;V;00070;V;00088;V;00083;V;00064;V;00055;V
28;079;4;8;28079004_8_8;2021;01;06;00047;V;00042;V;00037;V;00035;V;00030;V;00026;V;00027;V;00029;V;00032;V;00029;V;00034;V;00039;V;00029;V;00029;V;00022;V;00020;V;00018;V;00024;V;00042;V;00050;V;00075;V;00052;V;00027;V;00021;V
28;079;4;8;28079004_8_8;2021;01;07;00014;V;00009;V;00007;V;00007;V;00007;V;00010;V;00016;V;00029;V;00044;V;00045;V;00041;V;00049;V;00048;V;00062;V;00053;V;00053;V;00040;V;00042;V;00053;V;00050;V;00042;V;00041;V;00032;V;00024;V
28;079;4;8;28079004_8_8;2021;01;08;00015;V;00009;V;00010;V;00008;V;00007;V;00008;V;00014;V;00032;V;00054;V;00042;V;00040;V;00040;V;00041;V;00047;V;00039;V;00033;V;00031;V;00029;V;00026;V;00023;V;00019;N;00000;N;00000;N;00000;N
28;079;4;8;28079004_8_8;2021;01;11;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00027;N;00030;V;00023;V;00039;V;00055;V;00059;V;00056;V;00039;V;00054;V;00071;V;00065;V;00052;V;00042;V
28;079;4;8;28079004_8_8;2021;01;12;00042;V;00037;V;00032;V;00032;V;00033;V;00028;V;00036;V;00041;V;00045;V;00042;V;00045;V;00051;V;00060;V;00061;V;00066;V;00071;V;00080;V;00086;V;00097;V;00102;V;00103;V;00097;V;00084;V;00077;V
28;079;4;8;28079004_8_8;2021;01;13;00070;V;00065;V;00067;V;00059;V;00056;V;00050;V;00048;V;00052;V;00053;V;00058;V;00065;V;00061;V;00068;V;00088;V;00111;V;00103;V;00100;V;00103;V;00110;V;00114;V;00110;V;00105;V;00092;V;00082;V
28;079;4;8;28079004_8_8;2021;01;14;00076;V;00067;V;00059;V;00054;V;00049;V;00046;V;00044;V;00046;V;00052;V;00059;V;00063;V;00072;V;00088;V;00110;V;00124;V;00126;V;00129;V;00129;V;00130;V;00135;V;00139;V;00133;V;00128;V;00116;V
28;079;4;8;28079004_8_8;2021;01;15;00099;V;00084;V;00075;V;00072;V;00067;V;00063;V;00059;V;00062;V;00066;V;00076;V;00085;V;00076;V;00074;V;00087;V;00098;V;00115;V;00129;V;00127;V;00120;V;00109;V;00116;V;00110;V;00105;V;00090;V
28;079;4;8;28079004_8_8;2021;01;16;00072;V;00061;V;00054;V;00047;V;00045;V;00041;V;00041;V;00042;V;00047;V;00047;V;00060;V;00066;V;00089;V;00100;V;00129;V;00144;V;00123;V;00138;V;00144;V;00154;V;00150;V;00135;V;00116;V;00099;V
28;079;4;8;28079004_8_8;2021;01;17;00088;V;00083;V;00075;V;00066;V;00063;V;00059;V;00054;V;00058;V;00057;V;00053;V;00056;V;00062;V;00081;V;00084;V;00085;V;00084;V;00080;V;00085;V;00104;V;00113;V;00117;V;00110;V;00099;V;00085;V
28;079;4;8;28079004_8_8;2021;01;18;00079;V;00072;V;00062;V;00055;V;00050;V;00045;V;00045;V;00051;V;00066;V;00074;V;00088;V;00085;V;00094;V;00107;V;00083;V;00064;V;00082;V;00084;V;00116;V;00125;V;00122;V;00104;V;00081;V;00069;V
28;079;4;8;28079004_8_8;2021;01;19;00060;V;00052;V;00049;V;00045;V;00038;V;00035;V;00041;V;00046;V;00073;V;00072;V;00071;V;00075;V;00087;V;00071;V;00062;V;00066;V;00080;V;00093;V;00089;V;00081;V;00100;V;00106;V;00090;V;00074;V
28;079;4;8;28079004_8_8;2021;01;20;00062;V;00055;V;00052;V;00052;V;00052;V;00047;V;00055;V;00073;V;00081;V;00076;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;8;28079004_8_8;2021;01;22;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00008;N;00020;N;00022;N;00036;N;00016;N;00033;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;8;28079004_8_8;2021;01;23;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00115;N;00017;N;00017;N;00020;N;00015;N;00010;N;00010;N;00012;N;00015;N;00018;N;00000;N;00000;N;00000;N;00000;N
28;079;4;8;28079004_8_8;2021;01;25;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00043;N;00027;N;00018;N;00101;N;00481;N;00076;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;8;28079004_8_8;2021;01;26;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00358;N;00044;N;00000;N;00078;N;00043;N;00081;N;00035;N;00000;N;00000;N;00000;N;00000;N;00001;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;4;8;28079004_8_8;2021;01;27;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00152;N;00049;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
